rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,vector,x,y,z
1577455577438027166,,2186,,1577455577,428467014,'',,1.17286145687,1.02625370026,73.0
1577455577540228860,,2187,,1577455577,528467014,'',,1.17286145687,1.02625370026,73.0
1577455577639038784,,2188,,1577455577,628467014,'',,1.16369831562,1.02625370026,73.0
1577455577736565495,,2189,,1577455577,728467014,'',,1.18202424049,1.03541660309,73.0
1577455577839282291,,2190,,1577455577,828467014,'',,1.17286145687,1.03541660309,73.0
1577455577937459760,,2191,,1577455577,928467014,'',,1.16369831562,1.01709067822,73.0
1577455578039978379,,2192,,1577455578,28467014,'',,1.18202424049,1.03541660309,73.0
1577455578138409986,,2193,,1577455578,128467014,'',,1.18202424049,1.03541660309,73.0
1577455578236441979,,2194,,1577455578,228467014,'',,1.17286145687,1.02625370026,73.0
1577455578339231522,,2195,,1577455578,328467014,'',,1.17286145687,1.02625370026,73.0
1577455578437650188,,2196,,1577455578,428467014,'',,1.16369831562,1.01709067822,73.0
1577455578540255988,,2197,,1577455578,528467014,'',,1.18202424049,1.04457962513,73.0
1577455578638591643,,2198,,1577455578,628467014,'',,1.18202424049,1.03541660309,73.0
1577455578736801407,,2199,,1577455578,728467014,'',,1.17286145687,1.02625370026,74.0
1577455578838570165,,2200,,1577455578,828467014,'',,1.19118738174,1.03541660309,75.0
1577455578937701148,,2201,,1577455578,928467014,'',,1.19118738174,1.04457962513,75.0
1577455579039990896,,2202,,1577455579,31870916,'',,1.20035028458,1.03541660309,75.0
1577455579137816485,,2203,,1577455579,131870916,'',,1.20951330662,1.04457962513,75.0
1577455579240643962,,2204,,1577455579,231870916,'',,1.20951330662,1.05374252796,75.0
1577455579339213554,,2205,,1577455579,331870916,'',,1.19118738174,1.04457962513,75.0
1577455579437463025,,2206,,1577455579,431870916,'',,1.20035028458,1.05374252796,75.0
1577455579539731021,,2207,,1577455579,531870916,'',,1.21867620945,1.06290555,75.0
1577455579637925326,,2208,,1577455579,631870916,'',,1.20035028458,1.04457962513,75.0
1577455579740345901,,2209,,1577455579,731870916,'',,1.21867620945,1.06290555,75.0
1577455579838109362,,2210,,1577455579,831870916,'',,1.21867620945,1.06290555,75.0
1577455579936942091,,2211,,1577455579,931870916,'',,1.20951330662,1.05374252796,75.0
1577455580040012914,,2212,,1577455580,31870916,'',,1.21867620945,1.06290555,75.0
1577455580141746458,,2213,,1577455580,131870916,'',,1.20951330662,1.07206857204,75.0
1577455580240487743,,2214,,1577455580,231870916,'',,1.20951330662,1.05374252796,75.0
1577455580338844636,,2215,,1577455580,331870916,'',,1.21867620945,1.06290555,75.0
1577455580440863614,,2216,,1577455580,431870916,'',,1.21867620945,1.06290555,75.0
1577455580539348422,,2217,,1577455580,531870916,'',,1.20035028458,1.05374252796,75.0
1577455580641761305,,2218,,1577455580,631870916,'',,1.20951330662,1.07206857204,75.0
1577455580739940316,,2219,,1577455580,731870916,'',,1.21867620945,1.07206857204,75.0
1577455580837972258,,2220,,1577455580,831870916,'',,1.19118738174,1.05374252796,75.0
1577455580940685077,,2221,,1577455580,931870916,'',,1.20035028458,1.07206857204,76.0
1577455581039201287,,2222,,1577455581,31870916,'',,1.19118738174,1.08123159409,76.0
1577455581141335176,,2223,,1577455581,131870916,'',,1.18202424049,1.07206857204,76.0
1577455581239641104,,2224,,1577455581,231870916,'',,1.20951330662,1.08123159409,76.0
1577455581342009965,,2225,,1577455581,331870916,'',,1.20035028458,1.09039449692,76.0
1577455581440566422,,2226,,1577455581,431870916,'',,1.20035028458,1.07206857204,76.0
1577455581539232404,,2227,,1577455581,533622982,'',,1.19118738174,1.09039449692,76.0
1577455581641334085,,2228,,1577455581,633622982,'',,1.19118738174,1.08123159409,76.0
1577455581739880945,,2229,,1577455581,733622982,'',,1.20035028458,1.09039449692,76.0
1577455581841793162,,2230,,1577455581,833622982,'',,1.20035028458,1.09955751896,76.0
1577455581940345680,,2231,,1577455581,933622982,'',,1.18202424049,1.08123159409,76.0
1577455582039659965,,2232,,1577455582,33622982,'',,1.20035028458,1.09955751896,76.0
1577455582141629018,,2233,,1577455582,133622982,'',,1.20035028458,1.09039449692,76.0
1577455582239567359,,2234,,1577455582,233622982,'',,1.19118738174,1.09039449692,76.0
1577455582341738792,,2235,,1577455582,333622982,'',,1.19118738174,1.09955751896,76.0
1577455582440953653,,2236,,1577455582,433622982,'',,1.19118738174,1.09955751896,76.0
1577455582538212912,,2237,,1577455582,533622982,'',,1.19118738174,1.08123159409,76.0
1577455582640989825,,2238,,1577455582,633622982,'',,1.20035028458,1.09955751896,76.0
1577455582739129511,,2239,,1577455582,733622982,'',,1.20035028458,1.09955751896,76.0
1577455582841284858,,2240,,1577455582,833622982,'',,1.19118738174,1.09039449692,76.0
1577455582940020601,,2241,,1577455582,933622982,'',,1.20035028458,1.09955751896,76.0
1577455583042454659,,2242,,1577455583,33622982,'',,1.20035028458,1.09955751896,76.0
1577455583140384935,,2243,,1577455583,133622982,'',,1.19118738174,1.09039449692,77.0
1577455583243081417,,2244,,1577455583,233622982,'',,1.20951330662,1.09955751896,77.0
1577455583341703134,,2245,,1577455583,333622982,'',,1.20951330662,1.10872042179,77.0
1577455583440174515,,2246,,1577455583,433622982,'',,1.20035028458,1.09039449692,77.0
1577455583541984210,,2247,,1577455583,533622982,'',,1.22783923149,1.09955751896,77.0
1577455583640508052,,2248,,1577455583,633622982,'',,1.22783923149,1.10872042179,77.0
1577455583743180244,,2249,,1577455583,733622982,'',,1.22783923149,1.09039449692,77.0
1577455583840891841,,2250,,1577455583,833622982,'',,1.24616515636,1.10872042179,77.0
1577455583943659049,,2251,,1577455583,933622982,'',,1.24616515636,1.10872042179,77.0
1577455584042405603,,2252,,1577455584,35834003,'',,1.23700213432,1.09039449692,77.0
1577455584140628611,,2253,,1577455584,135834003,'',,1.2553280592,1.10872042179,77.0
1577455584243021267,,2254,,1577455584,235834003,'',,1.2553280592,1.11788344383,77.0
1577455584341485088,,2255,,1577455584,335834003,'',,1.24616515636,1.09039449692,77.0
1577455584443731777,,2256,,1577455584,435834003,'',,1.2553280592,1.10872042179,77.0
1577455584542032668,,2257,,1577455584,535834003,'',,1.2553280592,1.10872042179,77.0
1577455584640628228,,2258,,1577455584,635834003,'',,1.2553280592,1.09955751896,77.0
1577455584742578460,,2259,,1577455584,735834003,'',,1.26449108124,1.10872042179,77.0
1577455584840239995,,2260,,1577455584,835834003,'',,1.2553280592,1.09955751896,77.0
1577455584943296986,,2261,,1577455584,935834003,'',,1.26449108124,1.09955751896,77.0
1577455585041752740,,2262,,1577455585,35834003,'',,1.27365398407,1.11788344383,77.0
1577455585139959831,,2263,,1577455585,135834003,'',,1.2553280592,1.09039449692,77.0
1577455585242663066,,2264,,1577455585,235834003,'',,1.27365398407,1.10872042179,77.0
1577455585340568739,,2265,,1577455585,335834003,'',,1.26449108124,1.10872042179,77.0
1577455585443020752,,2266,,1577455585,435834003,'',,1.2553280592,1.09039449692,77.0
1577455585541484256,,2267,,1577455585,535834003,'',,1.27365398407,1.10872042179,77.0
1577455585643990584,,2268,,1577455585,635834003,'',,1.27365398407,1.10872042179,78.0
1577455585742552418,,2269,,1577455585,735834003,'',,1.26449108124,1.09955751896,78.0
1577455585843916420,,2270,,1577455585,835834003,'',,1.28281700611,1.11788344383,78.0
1577455585943275412,,2271,,1577455585,935834003,'',,1.27365398407,1.11788344383,78.0
1577455586041286328,,2272,,1577455586,35834003,'',,1.26449108124,1.09955751896,78.0
1577455586143629286,,2273,,1577455586,135834003,'',,1.29197990894,1.11788344383,78.0
1577455586242023273,,2274,,1577455586,235834003,'',,1.28281700611,1.12704634666,78.0
1577455586344215339,,2275,,1577455586,335834003,'',,1.27365398407,1.10872042179,78.0
1577455586446645587,,2276,,1577455586,435834003,'',,1.29197990894,1.11788344383,78.0
1577455586544975094,,2277,,1577455586,537967061,'',,1.28281700611,1.11788344383,78.0
1577455586643108447,,2278,,1577455586,637967061,'',,1.27365398407,1.10872042179,78.0
1577455586741613690,,2279,,1577455586,737967061,'',,1.29197990894,1.12704634666,78.0
1577455586844062190,,2280,,1577455586,837967061,'',,1.29197990894,1.11788344383,78.0
1577455586942318032,,2281,,1577455586,937967061,'',,1.28281700611,1.10872042179,78.0
1577455587044517621,,2282,,1577455587,37967061,'',,1.29197990894,1.12704634666,78.0
1577455587143120326,,2283,,1577455587,137967061,'',,1.29197990894,1.11788344383,78.0
1577455587242127690,,2284,,1577455587,237967061,'',,1.27365398407,1.10872042179,79.0
1577455587343998647,,2285,,1577455587,337967061,'',,1.29197990894,1.12704634666,79.0
1577455587442427185,,2286,,1577455587,437967061,'',,1.29197990894,1.13620936871,79.0
1577455587544839403,,2287,,1577455587,537967061,'',,1.28281700611,1.11788344383,79.0
1577455587642796345,,2288,,1577455587,637967061,'',,1.29197990894,1.13620936871,79.0
1577455587745469215,,2289,,1577455587,737967061,'',,1.30114305019,1.13620936871,79.0
1577455587843792919,,2290,,1577455587,837967061,'',,1.28281700611,1.12704634666,79.0
1577455587942271942,,2291,,1577455587,937967061,'',,1.30114305019,1.13620936871,79.0
1577455588044579184,,2292,,1577455588,37967061,'',,1.28281700611,1.11788344383,79.0
1577455588143113986,,2293,,1577455588,137967061,'',,1.30114305019,1.13620936871,79.0
1577455588245194507,,2294,,1577455588,237967061,'',,1.30114305019,1.13620936871,79.0
1577455588343831921,,2295,,1577455588,337967061,'',,1.28281700611,1.12704634666,79.0
1577455588442584162,,2296,,1577455588,437967061,'',,1.31030607224,1.14537227154,79.0
1577455588544317246,,2297,,1577455588,537967061,'',,1.30114305019,1.14537227154,79.0
1577455588642640242,,2298,,1577455588,637967061,'',,1.29197990894,1.12704634666,79.0
1577455588745099662,,2299,,1577455588,737967061,'',,1.31030607224,1.14537227154,79.0
1577455588843051429,,2300,,1577455588,837967061,'',,1.30114305019,1.14537227154,79.0
1577455588945593294,,2301,,1577455588,937967061,'',,1.28281700611,1.12704634666,79.0
1577455589044058967,,2302,,1577455589,47023910,'',,1.30114305019,1.14537227154,79.0
1577455589146682432,,2303,,1577455589,147023910,'',,1.31030607224,1.13620936871,79.0
1577455589244787054,,2304,,1577455589,247023910,'',,1.29197990894,1.12704634666,79.0
1577455589343714093,,2305,,1577455589,347023910,'',,1.30114305019,1.14537227154,79.0
1577455589445695447,,2306,,1577455589,447023910,'',,1.30114305019,1.13620936871,79.0
1577455589544100173,,2307,,1577455589,547023910,'',,1.29197990894,1.13620936871,79.0
1577455589645865034,,2308,,1577455589,647023910,'',,1.30114305019,1.14537227154,79.0
1577455589744731676,,2309,,1577455589,747023910,'',,1.31030607224,1.14537227154,79.0
1577455589842667941,,2310,,1577455589,847023910,'',,1.29197990894,1.12704634666,79.0
1577455589945606693,,2311,,1577455589,947023910,'',,1.31030607224,1.14537227154,79.0
